date,open,high,low,close,volume
2025-08-27,27.8,28.6,27.55,27.65,18831800
2025-08-28,27.8,28.15,27.1,27.55,13927700
2025-08-29,27.75,28.4,27.5,27.8,21625300
2025-09-03,27.7,27.75,27.2,27.5,18715200
2025-09-04,27.6,27.75,27.4,27.65,11279900
2025-09-05,27.95,28.05,27.15,27.15,23539400
2025-09-08,27.0,27.6,26.55,26.55,26152700
2025-09-09,26.95,26.95,26.45,26.55,15204500
2025-09-10,26.7,26.85,26.45,26.55,14091100
2025-09-11,26.5,26.55,25.8,26.2,20449900
2025-09-12,26.55,26.65,26.2,26.3,12219900
2025-09-15,26.3,26.65,26.1,26.4,27899800
2025-09-16,26.6,26.6,26.2,26.4,40108800
2025-09-17,26.4,26.45,26.05,26.15,13049100
2025-09-18,26.2,26.2,25.55,25.55,21848000
2025-09-19,25.8,25.8,25.3,25.35,13429700
2025-09-22,25.45,25.45,25.05,25.15,19404800
2025-09-23,25.15,25.7,25.15,25.35,9385500
2025-09-24,25.5,26.0,25.25,26.0,10853300
2025-09-25,26.15,26.15,25.65,25.65,8158200
2025-09-26,25.65,25.75,25.45,25.65,8974500
2025-09-29,25.55,25.8,25.35,25.6,8265200
2025-09-30,25.75,25.8,25.45,25.5,9277900
2025-10-01,25.7,25.95,25.55,25.8,10480500
2025-10-02,25.9,26.2,25.7,25.75,10937500
2025-10-03,25.75,25.85,25.5,25.65,9813400
2025-10-06,26.15,26.8,25.9,26.8,20288600
2025-10-07,26.9,26.9,26.45,26.45,12389800
2025-10-08,26.65,26.85,26.6,26.75,18228000
2025-10-09,26.8,26.95,26.6,26.95,16388600
2025-10-10,27.05,27.2,26.8,26.95,16337400
2025-10-13,26.55,26.8,26.4,26.75,18373300
2025-10-14,26.75,26.95,26.25,26.3,18531600
2025-10-15,26.4,26.65,26.15,26.3,14416100
2025-10-16,26.4,26.55,26.15,26.3,13461000
2025-10-17,26.3,26.4,25.75,25.75,16289600
2025-10-20,25.6,25.65,24.6,24.8,32231800
2025-10-21,24.85,25.3,24.85,25.0,19371400
2025-10-22,25.2,25.3,24.65,25.1,15620500
2025-10-23,25.1,25.2,24.95,24.95,8751200
2025-10-24,24.95,25.3,24.8,25.0,11724500
2025-10-27,25.3,25.55,24.95,25.0,10208700
2025-10-28,25.1,25.4,25.05,25.4,10305300
2025-10-29,25.4,25.55,25.3,25.4,6350700
2025-10-30,25.5,25.7,25.0,25.1,9309300
2025-10-31,25.3,25.5,25.05,25.5,12748200
2025-11-03,25.4,25.9,25.3,25.45,13864900
