date,open,high,low,close,volume
2025-11-13,13.3,13.45,13.2,13.25,8975000
2025-11-14,13.35,14.15,13.35,14.15,22445400
2025-11-17,14.8,15.1,14.6,15.1,18483300
2025-11-18,15.8,16.1,15.3,15.85,36693400
2025-11-19,15.65,16.15,15.4,15.65,20151200
2025-11-20,15.6,15.7,14.95,15.1,13183000
2025-11-21,14.9,15.55,14.9,15.4,11324600
2025-11-24,15.65,16.1,15.5,15.8,19922400
2025-11-25,15.8,15.9,15.2,15.3,11227900
2025-11-26,15.35,15.7,15.3,15.5,10760000
2025-11-27,15.55,15.55,14.8,14.85,16187400
2025-11-28,14.8,15.05,14.1,14.8,12700600
2025-12-01,14.85,15.2,14.6,14.75,5734500
2025-12-02,14.75,14.9,14.25,14.85,10767400
2025-12-03,15.1,15.15,14.8,15.0,6326400
2025-12-04,15.1,15.25,14.95,15.0,6945200
2025-12-05,15.0,15.05,14.65,14.85,5796000
2025-12-08,14.85,14.85,14.4,14.7,6037300
2025-12-09,14.6,14.6,14.1,14.45,8493800
2025-12-10,14.5,14.5,14.15,14.45,5168900
2025-12-11,14.4,14.75,14.3,14.35,4059500
2025-12-12,14.35,14.5,13.35,13.35,12520500
2025-12-15,13.25,13.55,13.2,13.3,6696800
2025-12-16,13.2,13.85,13.0,13.55,6461900
2025-12-17,13.55,13.55,13.25,13.25,4326100
2025-12-18,13.45,13.45,13.05,13.25,3938100
2025-12-19,13.3,13.85,13.25,13.85,7577000
2025-12-22,13.8,13.95,13.65,13.8,6436400
2025-12-23,13.9,13.9,13.4,13.45,7107400
2025-12-24,13.45,13.7,13.25,13.4,6451500
2025-12-25,13.35,13.9,13.3,13.3,8748800
2025-12-26,13.4,13.5,12.65,13.25,10173900
2025-12-29,13.55,14.15,13.55,14.15,15253500
2025-12-30,14.55,14.65,13.9,13.9,8445000
2025-12-31,13.95,14.05,13.35,13.35,7442800
2026-01-05,13.6,13.75,13.2,13.35,8515100
2026-01-06,13.5,13.7,13.3,13.35,8728100
2026-01-07,13.35,13.45,13.05,13.2,10517800
2026-01-08,13.3,13.5,13.1,13.3,8042700
2026-01-09,13.25,13.3,12.5,12.55,22081700
2026-01-12,12.6,13.05,12.2,12.8,11835400
2026-01-13,13.1,13.1,12.75,12.75,8220000
2026-01-14,12.75,13.2,12.7,12.9,9642300
2026-01-15,12.95,13.1,12.75,12.8,5566600
2026-01-16,12.95,13.1,12.8,13.05,8177300
2026-01-19,13.05,13.1,12.8,12.95,4809500
2026-01-20,12.8,12.95,12.75,12.75,6554800
2026-01-21,12.6,12.9,12.5,12.6,5163900
2026-01-22,12.75,13.35,12.3,12.8,14204500
2026-01-23,12.95,13.0,12.5,12.5,7998800
2026-01-26,12.5,12.65,11.85,11.85,12176700
2026-01-27,12.0,12.15,11.4,11.4,11701500
2026-01-28,11.65,12.0,11.4,11.9,6951800
2026-01-29,12.0,12.15,11.9,12.15,3854600
2026-01-30,12.3,13.0,12.15,13.0,13138500
2026-02-02,13.3,13.4,12.6,12.85,11835500
2026-02-03,12.75,13.1,12.75,12.85,6061600
2026-02-04,12.85,12.85,12.55,12.55,4681100
2026-02-05,12.55,12.7,12.35,12.35,4754600
2026-02-06,12.1,12.45,12.0,12.2,7101300
2026-02-09,12.15,12.4,12.1,12.2,3929200
2026-02-10,12.2,12.45,12.2,12.3,4514500
2026-02-11,12.3,12.8,12.3,12.8,6272500
2026-02-12,12.8,13.0,12.65,12.95,5348900
2026-02-13,12.95,12.95,12.65,12.65,5097700
2026-02-23,12.75,12.8,12.6,12.75,2900000
2026-02-24,12.7,12.8,12.65,12.75,4747600
2026-02-25,12.75,12.9,12.6,12.65,4315700
